airport,side,period,hour_group,hours,avg_ops_per_hour,p90_ops_per_hour,p95_ops_per_hour,max_ops_per_hour,share_above_28,share_above_34,scheduled_ops,operated_ops,cancelled_ops,delay15_ops,nas_delay_minutes,cancel_rate,delay15_rate,nas_delay_per_scheduled_op
IND,arr,stress,Facilitated hours,595,6.677310924369748,11.0,12.0,18,0.0,0.0,3973,3936.0,37.0,783.0,10056.0,0.00931286181726655,0.1989329268292683,2.5310848225522276
IND,arr,stress,Other hours,245,2.4489795918367347,10.0,12.0,13,0.0,0.0,600,593.0,7.0,165.0,1378.0,0.011666666666666667,0.2782462057335582,2.296666666666667
IND,dep,early_interim,Facilitated hours,238,7.726890756302521,14.0,16.0,18,0.0,0.0,1839,1834.0,5.0,304.0,6966.0,0.0027188689505165853,0.16575790621592149,3.7879282218597066
IND,dep,early_interim,Other hours,98,1.0612244897959184,5.0,10.0,10,0.0,0.0,104,104.0,0.0,7.0,196.0,0.0,0.0673076923076923,1.8846153846153846
IND,dep,late_interim,Facilitated hours,221,7.683257918552036,14.0,15.0,18,0.0,0.0,1698,1687.0,11.0,336.0,8253.0,0.006478209658421673,0.1991701244813278,4.860424028268551
IND,dep,late_interim,Other hours,91,1.10989010989011,7.0,8.5,10,0.0,0.0,101,101.0,0.0,8.0,17.0,0.0,0.07920792079207921,0.16831683168316833
IND,dep,reference,Facilitated hours,476,7.802521008403361,13.0,16.0,18,0.0,0.0,3714,3671.0,43.0,612.0,14232.0,0.011577813677975229,0.1667120675565241,3.8319870759289176
IND,dep,reference,Other hours,196,1.0357142857142858,6.0,8.0,10,0.0,0.0,203,202.0,1.0,5.0,293.0,0.0049261083743842365,0.024752475247524754,1.4433497536945812
IND,dep,stress,Facilitated hours,595,7.245378151260504,12.0,16.0,19,0.0,0.0,4311,4262.0,49.0,772.0,24614.0,0.011366272326606355,0.18113561708118253,5.7095801438181395
IND,dep,stress,Other hours,245,1.073469387755102,5.599999999999994,10.0,10,0.0,0.0,263,262.0,1.0,18.0,221.0,0.0038022813688212928,0.06870229007633588,0.8403041825095057
JFK,arr,early_interim,Facilitated hours,238,15.3109243697479,23.0,23.149999999999977,25,0.0,0.0,3644,3638.0,6.0,708.0,12659.0,0.001646542261251372,0.19461242440901594,3.4739297475301867
JFK,arr,early_interim,Other hours,98,4.642857142857143,12.0,12.0,15,0.0,0.0,455,454.0,1.0,101.0,715.0,0.002197802197802198,0.22246696035242292,1.5714285714285714
JFK,arr,late_interim,Facilitated hours,221,15.18552036199095,21.0,22.0,28,0.0,0.0,3356,3324.0,32.0,857.0,24647.0,0.009535160905840286,0.25782190132370636,7.344159713945173
JFK,arr,late_interim,Other hours,91,4.989010989010989,13.0,15.5,16,0.0,0.0,454,452.0,2.0,133.0,2469.0,0.004405286343612335,0.2942477876106195,5.438325991189427
JFK,arr,reference,Facilitated hours,476,15.107142857142858,20.0,21.0,25,0.0,0.0,7191,7142.0,49.0,1425.0,30704.0,0.006814073146989292,0.1995239428731448,4.2697816715338615
JFK,arr,reference,Other hours,196,3.826530612244898,9.0,10.0,13,0.0,0.0,750,742.0,8.0,184.0,2615.0,0.010666666666666666,0.24797843665768193,3.486666666666667
JFK,arr,stress,Facilitated hours,595,15.223529411764705,21.0,23.0,28,0.0,0.0,9058,9009.0,49.0,2155.0,70410.0,0.005409582689335394,0.2392052392052392,7.773239125634798
JFK,arr,stress,Other hours,245,4.481632653061224,11.0,12.0,14,0.0,0.0,1098,1092.0,6.0,333.0,5796.0,0.00546448087431694,0.30494505494505497,5.278688524590164
JFK,dep,early_interim,Facilitated hours,238,17.037815126050422,24.0,25.0,27,0.0,0.0,4055,4049.0,6.0,693.0,14115.0,0.0014796547472256474,0.1711533712027661,3.4808877928483355
JFK,dep,early_interim,Other hours,98,0.4387755102040816,3.0,3.0,4,0.0,0.0,43,43.0,0.0,2.0,82.0,0.0,0.046511627906976744,1.9069767441860466
JFK,dep,late_interim,Facilitated hours,221,17.108597285067873,25.0,26.0,29,0.004524886877828055,0.0,3781,3748.0,33.0,853.0,30144.0,0.008727849775191749,0.2275880469583778,7.972494049193335
JFK,dep,late_interim,Other hours,91,0.34065934065934067,2.0,2.0,4,0.0,0.0,31,31.0,0.0,5.0,74.0,0.0,0.16129032258064516,2.3870967741935485
JFK,dep,reference,Facilitated hours,476,16.48109243697479,24.0,26.25,30,0.008403361344537815,0.0,7845,7790.0,55.0,1407.0,30541.0,0.007010834926704908,0.18061617458279847,3.893052899936265
JFK,dep,reference,Other hours,196,0.5102040816326531,3.0,4.0,5,0.0,0.0,100,100.0,0.0,6.0,141.0,0.0,0.06,1.41
JFK,dep,stress,Facilitated hours,595,16.892436974789916,23.0,26.0,32,0.03529411764705882,0.0,10051,10003.0,48.0,1832.0,54833.0,0.00477564421450602,0.1831450564830551,5.455477066958512
JFK,dep,stress,Other hours,245,0.46122448979591835,3.0,3.0,5,0.0,0.0,113,112.0,1.0,4.0,13.0,0.008849557522123894,0.03571428571428571,0.11504424778761062
LAS,arr,early_interim,Facilitated hours,238,29.53361344537815,38.30000000000001,41.14999999999998,46,0.5126050420168067,0.2605042016806723,7029,6997.0,32.0,1325.0,12951.0,0.004552567932849623,0.18936687151636417,1.8425096030729833
LAS,arr,early_interim,Other hours,98,5.010204081632653,16.0,35.0,37,0.08163265306122448,0.07142857142857142,491,486.0,5.0,126.0,1921.0,0.010183299389002037,0.25925925925925924,3.9124236252545823
LAS,arr,late_interim,Facilitated hours,221,28.361990950226243,37.0,40.0,46,0.4841628959276018,0.20361990950226244,6268,6212.0,56.0,1676.0,27953.0,0.008934269304403318,0.26980038634900194,4.459636247606892
LAS,arr,late_interim,Other hours,91,5.527472527472527,17.0,37.5,40,0.07692307692307693,0.07692307692307693,503,495.0,8.0,176.0,1871.0,0.015904572564612324,0.35555555555555557,3.719681908548708
LAS,arr,reference,Facilitated hours,476,29.15546218487395,37.0,39.25,49,0.6071428571428571,0.23319327731092437,13878,13827.0,51.0,2490.0,39945.0,0.0036748811067877215,0.18008244738555002,2.8782965845222654
LAS,arr,reference,Other hours,196,5.780612244897959,19.5,39.0,42,0.08163265306122448,0.08163265306122448,1133,1124.0,9.0,256.0,2532.0,0.00794351279788173,0.2277580071174377,2.23477493380406
LAS,arr,stress,Facilitated hours,595,29.557983193277312,40.0,43.0,54,0.5478991596638656,0.25210084033613445,17587,17513.0,74.0,3295.0,48162.0,0.00420765338033775,0.18814594872380516,2.7385000284300904
LAS,arr,stress,Other hours,245,5.273469387755102,16.599999999999994,36.0,41,0.08163265306122448,0.06938775510204082,1292,1284.0,8.0,267.0,3669.0,0.006191950464396285,0.20794392523364486,2.8397832817337463
LAS,dep,early_interim,Facilitated hours,238,29.33613445378151,40.0,43.0,46,0.5252100840336135,0.23109243697478993,6982,6954.0,28.0,1714.0,22975.0,0.004010312231452306,0.2464768478573483,3.2906044113434545
LAS,dep,early_interim,Other hours,98,5.530612244897959,16.0,16.0,18,0.0,0.0,542,539.0,3.0,90.0,739.0,0.005535055350553505,0.16697588126159554,1.363468634686347
LAS,dep,late_interim,Facilitated hours,221,28.402714932126695,40.0,42.0,48,0.49321266968325794,0.20361990950226244,6277,6218.0,59.0,1894.0,21786.0,0.009399394615262067,0.30459954969443553,3.4707662896288034
LAS,dep,late_interim,Other hours,91,5.516483516483516,15.0,16.0,19,0.0,0.0,502,498.0,4.0,112.0,840.0,0.00796812749003984,0.2248995983935743,1.6733067729083666
LAS,dep,reference,Facilitated hours,476,28.873949579831933,38.0,41.25,54,0.5315126050420168,0.24579831932773108,13744,13694.0,50.0,2759.0,25467.0,0.003637951105937136,0.20147509858332116,1.852954016298021
