month,side,counterpart,carrier,carrier_group,departures_performed,seats,passengers,distance
9,dep,IND,NK,Other carriers,30.0,5280.0,3479.0,645.0
9,dep,IND,YX,Other carriers,165.0,12348.0,9897.0,645.0
9,dep,JAC,UA,United,14.0,1764.0,1097.0,1874.0
9,dep,JAX,37Q,Other carriers,1.0,160.0,136.0,820.0
9,dep,JAX,UA,United,86.0,14282.0,11831.0,820.0
9,dep,JAX,YX,Other carriers,1.0,76.0,75.0,820.0
9,dep,JFK,5X,Other carriers,3.0,0.0,0.0,21.0
9,dep,JFK,DL,Other carriers,2.0,354.0,0.0,21.0
9,dep,LAN,MX,Other carriers,1.0,137.0,100.0,557.0
9,dep,LAS,NK,Other carriers,29.0,5210.0,4011.0,2227.0
9,dep,LAS,UA,United,207.0,35423.0,29276.0,2227.0
9,dep,LAX,AA,Other carriers,1.0,273.0,190.0,2454.0
9,dep,LAX,AS,Other carriers,60.0,10207.0,8627.0,2454.0
9,dep,LAX,B6,Other carriers,80.0,12720.0,9905.0,2454.0
9,dep,LAX,FX,Other carriers,4.0,0.0,0.0,2454.0
9,dep,LAX,NK,Other carriers,29.0,5104.0,4269.0,2454.0
9,dep,LAX,UA,United,295.0,68344.0,54404.0,2454.0
9,dep,MCI,UA,United,5.0,908.0,577.0,1092.0
9,dep,MCI,YX,Other carriers,51.0,3876.0,3358.0,1092.0
9,dep,MCO,B6,Other carriers,87.0,13652.0,10939.0,937.0
9,dep,MCO,M6,Other carriers,20.0,0.0,0.0,937.0
9,dep,MCO,NK,Other carriers,118.0,22397.0,15746.0,937.0
9,dep,MCO,UA,United,289.0,51082.0,37488.0,937.0
9,dep,MDT,37Q,Other carriers,1.0,160.0,76.0,141.0
9,dep,MEM,FX,Other carriers,120.0,0.0,0.0,946.0
9,dep,MEM,UA,United,3.0,511.0,139.0,946.0
9,dep,MEM,YX,Other carriers,52.0,3952.0,3013.0,946.0
9,dep,MFE,37Q,Other carriers,1.0,160.0,132.0,1704.0
9,dep,MIA,AA,Other carriers,104.0,17712.0,14703.0,1085.0
9,dep,MIA,NK,Other carriers,30.0,5280.0,3955.0,1085.0
9,dep,MIA,UA,United,145.0,25370.0,19132.0,1085.0
9,dep,MKE,YX,Other carriers,81.0,6144.0,5143.0,725.0
9,dep,MSN,UA,United,30.0,3913.0,2783.0,799.0
9,dep,MSP,DL,Other carriers,117.0,13566.0,10966.0,1008.0
9,dep,MSP,SY,Other carriers,11.0,2046.0,1652.0,1008.0
9,dep,MSP,UA,United,85.0,13998.0,11043.0,1008.0
9,dep,MSP,YX,Other carriers,1.0,76.0,70.0,1008.0
9,dep,MSY,NK,Other carriers,8.0,1408.0,1032.0,1167.0
9,dep,MSY,UA,United,65.0,9727.0,8284.0,1167.0
9,dep,MSY,YX,Other carriers,1.0,76.0,73.0,1167.0
9,dep,MYR,NK,Other carriers,52.0,9152.0,4236.0,550.0
9,dep,MYR,UA,United,4.0,624.0,370.0,550.0
9,dep,MYR,YX,Other carriers,56.0,4088.0,3381.0,550.0
9,dep,OAK,FX,Other carriers,16.0,0.0,0.0,2555.0
9,dep,OKC,AA,Other carriers,1.0,172.0,161.0,1325.0
9,dep,ONT,FX,Other carriers,12.0,0.0,0.0,2409.0
9,dep,ONT,UA,United,1.0,166.0,151.0,2409.0
9,dep,ORD,AA,Other carriers,56.0,9632.0,7936.0,719.0
9,dep,ORD,MQ,Other carriers,58.0,4111.0,3888.0,719.0
9,dep,ORD,UA,United,353.0,65025.0,58571.0,719.0
9,dep,ORF,G7,Other carriers,54.0,2700.0,2407.0,284.0
9,dep,ORF,UA,United,29.0,3734.0,2369.0,284.0
9,dep,ORF,YX,Other carriers,4.0,304.0,274.0,284.0
9,dep,PBI,B6,Other carriers,31.0,5022.0,4266.0,1024.0
9,dep,PBI,UA,United,172.0,29583.0,22101.0,1024.0
9,dep,PDX,AS,Other carriers,30.0,5340.0,4091.0,2434.0
9,dep,PDX,SY,Other carriers,1.0,186.0,48.0,2434.0
9,dep,PDX,UA,United,59.0,9859.0,6332.0,2434.0
9,dep,PHL,5X,Other carriers,14.0,0.0,0.0,80.0
9,dep,PHX,AA,Other carriers,70.0,12796.0,11457.0,2133.0
9,dep,PHX,AS,Other carriers,1.0,178.0,167.0,2133.0
9,dep,PHX,UA,United,113.0,19057.0,16147.0,2133.0
9,dep,PIT,DL,Other carriers,1.0,281.0,150.0,319.0
9,dep,PIT,FX,Other carriers,8.0,0.0,0.0,319.0
9,dep,PIT,G7,Other carriers,47.0,2350.0,2030.0,319.0
9,dep,PIT,NK,Other carriers,8.0,1684.0,1105.0,319.0
9,dep,PIT,YX,Other carriers,169.0,12706.0,10274.0,319.0
9,dep,PVD,FX,Other carriers,3.0,0.0,0.0,159.0
9,dep,PWM,G7,Other carriers,1.0,50.0,36.0,284.0
9,dep,PWM,YX,Other carriers,115.0,8728.0,7020.0,284.0
9,dep,RDU,9E,Other carriers,55.0,4180.0,3380.0,416.0
9,dep,RDU,B6,Other carriers,1.0,162.0,105.0,416.0
9,dep,RDU,NK,Other carriers,16.0,2816.0,2080.0,416.0
9,dep,RDU,UA,United,118.0,17943.0,15429.0,416.0
9,dep,RDU,YX,Other carriers,5.0,380.0,375.0,416.0
9,dep,RFD,5X,Other carriers,42.0,0.0,0.0,781.0
9,dep,RIC,37Q,Other carriers,4.0,676.0,318.0,277.0
9,dep,RIC,G7,Other carriers,108.0,5400.0,4583.0,277.0
9,dep,RIC,GCA,Other carriers,1.0,174.0,47.0,277.0
9,dep,RIC,YX,Other carriers,28.0,2122.0,1716.0,277.0
9,dep,RNO,UA,United,1.0,166.0,79.0,2390.0
9,dep,ROC,G7,Other carriers,25.0,1250.0,1040.0,246.0
9,dep,ROC,YX,Other carriers,54.0,4098.0,3341.0,246.0
9,dep,RSW,AA,Other carriers,1.0,172.0,148.0,1068.0
9,dep,RSW,B6,Other carriers,22.0,3564.0,2502.0,1068.0
9,dep,RSW,UA,United,95.0,16511.0,13367.0,1068.0
9,dep,SAN,AS,Other carriers,28.0,4984.0,3698.0,2425.0
9,dep,SAN,UA,United,111.0,18840.0,15697.0,2425.0
9,dep,SAT,UA,United,34.0,5768.0,4457.0,1569.0
9,dep,SAV,B6,Other carriers,1.0,162.0,126.0,708.0
9,dep,SAV,NK,Other carriers,30.0,5280.0,2506.0,708.0
9,dep,SAV,UA,United,60.0,9150.0,5712.0,708.0
9,dep,SAV,YX,Other carriers,5.0,380.0,302.0,708.0
9,dep,SBN,UA,United,2.0,345.0,332.0,637.0
9,dep,SDF,5X,Other carriers,113.0,0.0,0.0,642.0
9,dep,SDF,YX,Other carriers,62.0,4706.0,4191.0,642.0
9,dep,SEA,AS,Other carriers,115.0,20434.0,16902.0,2402.0
9,dep,SEA,FX,Other carriers,4.0,0.0,0.0,2402.0
9,dep,SEA,UA,United,111.0,19232.0,15969.0,2402.0
9,dep,SFO,AS,Other carriers,56.0,9911.0,8126.0,2565.0
9,dep,SFO,UA,United,298.0,76474.0,67221.0,2565.0
9,dep,SJU,B6,Other carriers,32.0,5288.0,4650.0,1608.0
9,dep,SJU,F9,Other carriers,30.0,5624.0,4187.0,1608.0
9,dep,SJU,UA,United,90.0,17896.0,15284.0,1608.0
9,dep,SLC,DL,Other carriers,60.0,11078.0,9762.0,1969.0
9,dep,SLC,UA,United,30.0,4953.0,4413.0,1969.0
9,dep,SMF,UA,United,29.0,4814.0,4120.0,2500.0
9,dep,SNA,UA,United,87.0,13362.0,11506.0,2433.0
9,dep,SRQ,UA,United,60.0,10098.0,6626.0,1034.0
9,dep,STL,UA,United,5.0,630.0,585.0,872.0
9,dep,STL,YX,Other carriers,98.0,7376.0,6527.0,872.0
9,dep,STT,UA,United,5.0,830.0,526.0,1634.0
9,dep,SYR,G7,Other carriers,27.0,1350.0,1023.0,194.0
9,dep,SYR,YX,Other carriers,52.0,3868.0,2433.0,194.0
9,dep,TPA,AA,Other carriers,1.0,172.0,135.0,997.0
9,dep,TPA,B6,Other carriers,24.0,3926.0,3416.0,997.0
9,dep,TPA,UA,United,150.0,26523.0,23171.0,997.0
9,dep,TUL,AA,Other carriers,1.0,172.0,164.0,1215.0
9,dep,TVC,G7,Other carriers,1.0,50.0,23.0,644.0
9,dep,TYS,37Q,Other carriers,1.0,178.0,113.0,631.0
9,dep,TYS,G4,Other carriers,9.0,1620.0,1437.0,631.0
9,dep,VPS,G4,Other carriers,9.0,1428.0,1225.0,988.0
9,dep,XNA,YX,Other carriers,2.0,152.0,123.0,1131.0
9,dep,YNG,37Q,Other carriers,3.0,529.0,52.0,343.0
10,arr,ABQ,UA,United,1.0,126.0,121.0,1805.0
10,arr,AEX,37Q,Other carriers,6.0,1040.0,187.0,1212.0
10,arr,AEX,GCA,Other carriers,1.0,183.0,0.0,1212.0
10,arr,ANC,FX,Other carriers,19.0,0.0,0.0,3370.0
10,arr,ATL,DL,Other carriers,265.0,49342.0,41883.0,746.0
10,arr,ATL,F9,Other carriers,62.0,14548.0,11256.0,746.0
10,arr,ATL,FX,Other carriers,9.0,0.0,0.0,746.0
10,arr,ATL,NK,Other carriers,29.0,5104.0,4423.0,746.0
10,arr,ATL,UA,United,167.0,23244.0,19571.0,746.0
10,arr,ATL,YX,Other carriers,8.0,584.0,534.0,746.0
10,arr,ATW,MX,Other carriers,1.0,137.0,84.0,772.0
10,arr,AUS,NK,Other carriers,27.0,4752.0,4172.0,1504.0
10,arr,AUS,UA,United,156.0,23230.0,19828.0,1504.0
10,arr,AVL,G4,Other carriers,9.0,1620.0,1486.0,583.0
10,arr,AVL,G7,Other carriers,35.0,1750.0,1466.0,583.0
10,arr,AVP,G7,Other carriers,1.0,50.0,36.0,93.0
10,arr,BDL,DL,Other carriers,1.0,72.0,0.0,116.0
10,arr,BED,37Q,Other carriers,2.0,351.0,134.0,193.0
10,arr,BED,AC,Other carriers,1.0,70.0,50.0,193.0
10,arr,BED,DL,Other carriers,1.0,72.0,59.0,193.0
10,arr,BFI,SY,Other carriers,1.0,186.0,42.0,2401.0
10,arr,BGR,G7,Other carriers,62.0,3100.0,2283.0,393.0
10,arr,BGR,YX,Other carriers,46.0,3496.0,2878.0,393.0
10,arr,BHM,NK,Other carriers,1.0,176.0,44.0,850.0
10,arr,BNA,NK,Other carriers,28.0,5921.0,4272.0,748.0
10,arr,BNA,UA,United,93.0,15579.0,13795.0,748.0
10,arr,BNA,YX,Other carriers,66.0,5010.0,4599.0,748.0
10,arr,BOS,5X,Other carriers,4.0,0.0,0.0,200.0
10,arr,BOS,DL,Other carriers,2.0,252.0,0.0,200.0
10,arr,BOS,FX,Other carriers,24.0,0.0,0.0,200.0
10,arr,BOS,UA,United,218.0,35741.0,28440.0,200.0
10,arr,BOS,YX,Other carriers,101.0,7543.0,5810.0,200.0
10,arr,BQN,UA,United,31.0,5549.0,4286.0,1585.0
10,arr,BTV,G7,Other carriers,10.0,500.0,391.0,266.0
10,arr,BTV,YX,Other carriers,102.0,7656.0,6412.0,266.0
10,arr,BUF,G7,Other carriers,75.0,3750.0,3371.0,282.0
10,arr,BUF,UA,United,31.0,5258.0,3016.0,282.0
10,arr,BUF,YX,Other carriers,6.0,456.0,397.0,282.0
10,arr,BWI,B6,Other carriers,1.0,150.0,138.0,169.0
10,arr,BWI,FX,Other carriers,19.0,0.0,0.0,169.0
10,arr,BZN,UA,United,25.0,4150.0,3403.0,1882.0
10,arr,CAE,NK,Other carriers,1.0,176.0,40.0,603.0
10,arr,CHS,NK,Other carriers,34.0,5984.0,3582.0,628.0
10,arr,CHS,UA,United,85.0,12978.0,9617.0,628.0
10,arr,CHS,YX,Other carriers,8.0,608.0,574.0,628.0
10,arr,CLE,DL,Other carriers,1.0,72.0,64.0,404.0
10,arr,CLE,G7,Other carriers,3.0,150.0,122.0,404.0
10,arr,CLE,UA,United,150.0,22397.0,16196.0,404.0
10,arr,CLE,YX,Other carriers,34.0,2584.0,2362.0,404.0
10,arr,CLT,AA,Other carriers,147.0,25105.0,21005.0,529.0
10,arr,CLT,DL,Other carriers,2.0,144.0,61.0,529.0
10,arr,CLT,NK,Other carriers,35.0,7577.0,5125.0,529.0
10,arr,CLT,SY,Other carriers,2.0,372.0,50.0,529.0
10,arr,CLT,UA,United,81.0,11601.0,8316.0,529.0
10,arr,CLT,YX,Other carriers,57.0,4332.0,3689.0,529.0
10,arr,CMH,SY,Other carriers,2.0,372.0,100.0,463.0
10,arr,CMH,YX,Other carriers,185.0,14054.0,11227.0,463.0
10,arr,CRW,MX,Other carriers,9.0,1233.0,520.0,427.0
10,arr,CVG,9E,Other carriers,31.0,2356.0,1878.0,569.0
10,arr,CVG,ABX,Other carriers,24.0,0.0,0.0,569.0
10,arr,CVG,G4,Other carriers,9.0,1500.0,1280.0,569.0
10,arr,CVG,G7,Other carriers,118.0,5900.0,5237.0,569.0
10,arr,CVG,UA,United,1.0,364.0,164.0,569.0
10,arr,DAL,MX,Other carriers,1.0,137.0,65.0,1365.0
10,arr,DCA,G7,Other carriers,242.0,12100.0,9697.0,199.0
10,arr,DCA,YX,Other carriers,45.0,3336.0,2187.0,199.0
10,arr,DEN,UA,United,300.0,55715.0,49263.0,1605.0
10,arr,DFW,5X,Other carriers,14.0,0.0,0.0,1372.0
10,arr,DFW,AA,Other carriers,121.0,20949.0,18147.0,1372.0
10,arr,DFW,NK,Other carriers,30.0,5333.0,4758.0,1372.0
10,arr,DFW,UA,United,151.0,24047.0,20161.0,1372.0
10,arr,DSM,G4,Other carriers,9.0,1620.0,1343.0,1017.0
10,arr,DTW,9E,Other carriers,1.0,76.0,71.0,488.0
10,arr,DTW,DL,Other carriers,151.0,17728.0,14927.0,488.0
10,arr,DTW,G7,Other carriers,1.0,50.0,48.0,488.0
10,arr,DTW,NK,Other carriers,48.0,8501.0,6452.0,488.0
10,arr,DTW,YX,Other carriers,146.0,11090.0,9646.0,488.0
10,arr,EUG,AS,Other carriers,1.0,178.0,133.0,2482.0
10,arr,EUG,G4,Other carriers,1.0,156.0,62.0,2482.0
10,arr,EWR,GCA,Other carriers,1.0,174.0,57.0,0.0
10,arr,EYW,UA,United,5.0,630.0,530.0,1196.0
10,arr,EYW,YX,Other carriers,25.0,1768.0,1396.0,1196.0
10,arr,FLL,B6,Other carriers,58.0,9396.0,7527.0,1065.0
10,arr,FLL,EDQ,Other carriers,1.0,13.0,0.0,1065.0
10,arr,FLL,NK,Other carriers,108.0,22924.0,18644.0,1065.0
10,arr,FLL,UA,United,192.0,33822.0,26177.0,1065.0
10,arr,GRR,YX,Other carriers,82.0,6226.0,5109.0,605.0
10,arr,GSO,DL,Other carriers,1.0,72.0,57.0,445.0
10,arr,GSO,FX,Other carriers,19.0,0.0,0.0,445.0
10,arr,GSO,G7,Other carriers,68.0,3400.0,2750.0,445.0
10,arr,GSO,YX,Other carriers,14.0,1064.0,839.0,445.0
10,arr,GSP,G7,Other carriers,11.0,550.0,511.0,594.0
10,arr,GSP,YX,Other carriers,70.0,5314.0,4032.0,594.0
10,arr,HHH,YX,Other carriers,25.0,1900.0,1248.0,687.0
10,arr,HOU,DL,Other carriers,1.0,72.0,58.0,1411.0
10,arr,HRL,GCA,Other carriers,1.0,174.0,16.0,1675.0
10,arr,HTO,TJ,Other carriers,1.0,8.0,2.0,102.0
10,arr,IAD,DL,Other carriers,4.0,405.0,253.0,212.0
10,arr,IAD,FX,Other carriers,20.0,0.0,0.0,212.0
10,arr,IAD,G7,Other carriers,30.0,1500.0,1205.0,212.0
10,arr,IAD,UA,United,129.0,22034.0,15719.0,212.0
10,arr,IAD,YX,Other carriers,2.0,152.0,25.0,212.0
10,arr,IAH,NK,Other carriers,26.0,5715.0,4491.0,1400.0
10,arr,IAH,UA,United,309.0,54119.0,46328.0,1400.0
10,arr,ILM,G7,Other carriers,50.0,2500.0,2094.0,488.0
10,arr,ILM,YX,Other carriers,11.0,836.0,593.0,488.0
10,arr,IND,FX,Other carriers,52.0,0.0,0.0,645.0
10,arr,IND,NK,Other carriers,30.0,5280.0,3518.0,645.0
10,arr,IND,YX,Other carriers,154.0,11512.0,9743.0,645.0
10,arr,JAX,UA,United,97.0,15256.0,12271.0,820.0
10,arr,JFK,B6,Other carriers,1.0,162.0,129.0,21.0
10,arr,JFK,DL,Other carriers,1.0,180.0,0.0,21.0
10,arr,LAF,UA,United,2.0,345.0,229.0,672.0
10,arr,LAS,NK,Other carriers,31.0,5456.0,4799.0,2227.0
10,arr,LAS,UA,United,218.0,37007.0,32781.0,2227.0
10,arr,LAX,AS,Other carriers,62.0,10776.0,9591.0,2454.0
10,arr,LAX,B6,Other carriers,79.0,12561.0,10965.0,2454.0
10,arr,LAX,FX,Other carriers,18.0,0.0,0.0,2454.0
10,arr,LAX,NK,Other carriers,28.0,4928.0,4232.0,2454.0
10,arr,LAX,SY,Other carriers,1.0,68.0,0.0,2454.0
10,arr,LAX,UA,United,308.0,69686.0,60584.0,2454.0
10,arr,LGA,B6,Other carriers,1.0,162.0,32.0,17.0
10,arr,LGA,YX,Other carriers,1.0,76.0,23.0,17.0
10,arr,LUK,SY,Other carriers,1.0,186.0,47.0,555.0
10,arr,MCI,MX,Other carriers,1.0,137.0,38.0,1092.0
10,arr,MCI,UA,United,4.0,663.0,382.0,1092.0
10,arr,MCI,YX,Other carriers,55.0,4180.0,3495.0,1092.0
10,arr,MCO,B6,Other carriers,95.0,14960.0,12903.0,937.0
10,arr,MCO,NK,Other carriers,121.0,22978.0,18772.0,937.0
10,arr,MCO,UA,United,322.0,56763.0,46155.0,937.0
10,arr,MDW,DL,Other carriers,1.0,72.0,61.0,711.0
10,arr,MDW,F9,Other carriers,10.0,1860.0,1407.0,711.0
10,arr,MEM,FX,Other carriers,105.0,0.0,0.0,946.0
10,arr,MEM,YX,Other carriers,57.0,4332.0,3185.0,946.0
10,arr,MHT,FX,Other carriers,4.0,0.0,0.0,209.0
10,arr,MIA,AA,Other carriers,112.0,19220.0,16683.0,1085.0
10,arr,MIA,DL,Other carriers,1.0,72.0,0.0,1085.0
10,arr,MIA,NK,Other carriers,31.0,5456.0,4461.0,1085.0
10,arr,MIA,UA,United,162.0,27633.0,21263.0,1085.0
10,arr,MKE,YX,Other carriers,82.0,6232.0,5119.0,725.0
10,arr,MSN,UA,United,31.0,4265.0,3254.0,799.0
10,arr,MSP,DL,Other carriers,117.0,13000.0,11194.0,1008.0
10,arr,MSP,SY,Other carriers,20.0,3720.0,3437.0,1008.0
10,arr,MSP,UA,United,73.0,11636.0,7587.0,1008.0
10,arr,MSP,YX,Other carriers,10.0,760.0,696.0,1008.0
10,arr,MSY,NK,Other carriers,16.0,2816.0,2132.0,1167.0
10,arr,MSY,UA,United,94.0,14071.0,11410.0,1167.0
10,arr,MSY,YX,Other carriers,4.0,304.0,266.0,1167.0
10,arr,MYR,NK,Other carriers,33.0,5808.0,4019.0,550.0
10,arr,MYR,UA,United,6.0,756.0,601.0,550.0
10,arr,MYR,YX,Other carriers,50.0,3800.0,3146.0,550.0
10,arr,OAK,FX,Other carriers,4.0,0.0,0.0,2555.0
10,arr,ONT,5X,Other carriers,13.0,0.0,0.0,2409.0
10,arr,ORD,AA,Other carriers,61.0,10492.0,8777.0,719.0
10,arr,ORD,MQ,Other carriers,62.0,4228.0,3887.0,719.0
10,arr,ORD,SY,Other carriers,1.0,186.0,170.0,719.0
10,arr,ORD,UA,United,378.0,69565.0,62819.0,719.0
10,arr,ORF,G7,Other carriers,48.0,2400.0,1994.0,284.0
10,arr,ORF,UA,United,31.0,4199.0,2316.0,284.0
10,arr,ORF,YX,Other carriers,36.0,2730.0,1562.0,284.0
10,arr,PBI,B6,Other carriers,37.0,5994.0,4918.0,1024.0
10,arr,PBI,UA,United,195.0,33192.0,25986.0,1024.0
10,arr,PDX,AS,Other carriers,31.0,5518.0,4781.0,2434.0
10,arr,PDX,UA,United,56.0,9426.0,7536.0,2434.0
10,arr,PHL,5X,Other carriers,12.0,0.0,0.0,80.0
10,arr,PHL,DL,Other carriers,1.0,157.0,148.0,80.0
10,arr,PHL,QK,Other carriers,1.0,76.0,72.0,80.0
10,arr,PHX,AA,Other carriers,77.0,14054.0,12893.0,2133.0
10,arr,PHX,SY,Other carriers,1.0,68.0,31.0,2133.0
10,arr,PHX,UA,United,130.0,21903.0,19592.0,2133.0
10,arr,PIT,DL,Other carriers,1.0,72.0,53.0,319.0
10,arr,PIT,G7,Other carriers,40.0,2000.0,1814.0,319.0
10,arr,PIT,MX,Other carriers,1.0,137.0,81.0,319.0
10,arr,PIT,NK,Other carriers,8.0,1454.0,1048.0,319.0
10,arr,PIT,YX,Other carriers,174.0,13098.0,10444.0,319.0
10,arr,PWM,AA,Other carriers,1.0,128.0,107.0,284.0
10,arr,PWM,FX,Other carriers,1.0,0.0,0.0,284.0
10,arr,PWM,G7,Other carriers,10.0,500.0,316.0,284.0
10,arr,PWM,UA,United,6.0,809.0,535.0,284.0
10,arr,PWM,YX,Other carriers,128.0,9728.0,7997.0,284.0
10,arr,RDU,9E,Other carriers,57.0,4325.0,3489.0,416.0
10,arr,RDU,NK,Other carriers,18.0,3168.0,2654.0,416.0
10,arr,RDU,UA,United,143.0,23442.0,19172.0,416.0
10,arr,RDU,YX,Other carriers,8.0,608.0,569.0,416.0
10,arr,RFD,5X,Other carriers,23.0,0.0,0.0,781.0
10,arr,RIC,G7,Other carriers,89.0,4450.0,3508.0,277.0
10,arr,RIC,YX,Other carriers,59.0,4484.0,3600.0,277.0
10,arr,ROC,G7,Other carriers,62.0,3100.0,2721.0,246.0
10,arr,ROC,YX,Other carriers,4.0,304.0,256.0,246.0
10,arr,RSW,B6,Other carriers,30.0,4848.0,3100.0,1068.0
10,arr,RSW,UA,United,131.0,22526.0,16455.0,1068.0
10,arr,SAN,AS,Other carriers,31.0,5518.0,4792.0,2425.0
10,arr,SAN,FX,Other carriers,1.0,0.0,0.0,2425.0
10,arr,SAN,UA,United,113.0,19384.0,16646.0,2425.0
10,arr,SAT,UA,United,55.0,9819.0,7448.0,1569.0
10,arr,SAV,NK,Other carriers,30.0,5280.0,2937.0,708.0
10,arr,SAV,UA,United,68.0,10584.0,6565.0,708.0
10,arr,SAV,YX,Other carriers,21.0,1596.0,1408.0,708.0
10,arr,SBA,SY,Other carriers,1.0,68.0,33.0,2516.0
10,arr,SBN,UA,United,3.0,511.0,505.0,637.0
10,arr,SCE,ZW,Other carriers,1.0,50.0,37.0,193.0
10,arr,SDF,5X,Other carriers,118.0,0.0,0.0,642.0
10,arr,SDF,YX,Other carriers,93.0,7068.0,5673.0,642.0
10,arr,SEA,AS,Other carriers,117.0,20636.0,18016.0,2402.0
10,arr,SEA,UA,United,88.0,15780.0,14191.0,2402.0
10,arr,SFO,AS,Other carriers,57.0,10070.0,8894.0,2565.0
10,arr,SFO,UA,United,329.0,80552.0,72790.0,2565.0
10,arr,SJC,UA,United,1.0,350.0,199.0,2548.0
10,arr,SJU,B6,Other carriers,31.0,5022.0,4638.0,1608.0
10,arr,SJU,F9,Other carriers,20.0,3720.0,2986.0,1608.0
10,arr,SJU,M6,Other carriers,22.0,0.0,0.0,1608.0
10,arr,SJU,UA,United,90.0,17287.0,14427.0,1608.0
10,arr,SLC,DL,Other carriers,61.0,11330.0,9982.0,1969.0
10,arr,SLC,UA,United,31.0,4972.0,4518.0,1969.0
10,arr,SMF,UA,United,31.0,5224.0,4742.0,2500.0
10,arr,SNA,UA,United,90.0,11340.0,10422.0,2433.0
10,arr,SRQ,UA,United,62.0,9262.0,7576.0,1034.0
10,arr,SRQ,YX,Other carriers,5.0,380.0,317.0,1034.0
10,arr,STL,UA,United,27.0,3402.0,2888.0,872.0
10,arr,STL,YX,Other carriers,64.0,4864.0,4144.0,872.0
10,arr,STT,UA,United,13.0,2158.0,1303.0,1634.0
10,arr,SWF,UA,United,2.0,302.0,256.0,56.0
10,arr,SYR,G7,Other carriers,4.0,200.0,184.0,194.0
10,arr,SYR,UA,United,6.0,756.0,280.0,194.0
10,arr,SYR,YX,Other carriers,52.0,3952.0,2898.0,194.0
10,arr,TPA,B6,Other carriers,30.0,4848.0,4265.0,997.0
10,arr,TPA,UA,United,188.0,32297.0,27548.0,997.0
10,arr,TYS,G4,Other carriers,14.0,2520.0,2216.0,631.0
10,arr,VPS,G4,Other carriers,16.0,2496.0,1958.0,988.0
10,arr,YIP,37Q,Other carriers,3.0,511.0,238.0,497.0
10,arr,YNG,37Q,Other carriers,15.0,2493.0,677.0,343.0
10,dep,AEX,37Q,Other carriers,14.0,2382.0,1664.0,1212.0
10,dep,AEX,GCA,Other carriers,2.0,357.0,57.0,1212.0
10,dep,AFW,FX,Other carriers,18.0,0.0,0.0,1383.0
10,dep,ATL,DL,Other carriers,264.0,49161.0,41506.0,746.0
10,dep,ATL,F9,Other carriers,62.0,14548.0,11797.0,746.0
10,dep,ATL,NK,Other carriers,30.0,5333.0,4374.0,746.0
10,dep,ATL,UA,United,168.0,23263.0,20277.0,746.0
10,dep,ATL,YX,Other carriers,8.0,584.0,571.0,746.0
10,dep,ATW,MX,Other carriers,1.0,108.0,86.0,772.0
10,dep,AUS,NK,Other carriers,28.0,4928.0,4091.0,1504.0
10,dep,AUS,UA,United,156.0,24555.0,21570.0,1504.0
10,dep,AVL,G4,Other carriers,9.0,1620.0,1489.0,583.0
10,dep,AVL,G7,Other carriers,35.0,1750.0,1581.0,583.0
10,dep,BED,DL,Other carriers,1.0,72.0,0.0,193.0
10,dep,BFI,SY,Other carriers,1.0,186.0,39.0,2401.0
10,dep,BGR,G7,Other carriers,61.0,3050.0,2246.0,393.0
10,dep,BGR,YX,Other carriers,46.0,3496.0,2582.0,393.0
10,dep,BHM,NK,Other carriers,1.0,176.0,157.0,850.0
10,dep,BNA,NK,Other carriers,29.0,6097.0,4670.0,748.0
10,dep,BNA,UA,United,95.0,15871.0,13887.0,748.0
10,dep,BNA,YX,Other carriers,66.0,5010.0,4606.0,748.0
10,dep,BOS,DL,Other carriers,2.0,376.0,125.0,200.0
10,dep,BOS,FX,Other carriers,39.0,0.0,0.0,200.0
10,dep,BOS,UA,United,222.0,36273.0,29678.0,200.0
10,dep,BOS,YX,Other carriers,101.0,7543.0,6203.0,200.0
10,dep,BQN,UA,United,31.0,5549.0,4699.0,1585.0
10,dep,BTV,G7,Other carriers,18.0,900.0,678.0,266.0
10,dep,BTV,YX,Other carriers,97.0,7342.0,5689.0,266.0
10,dep,BUF,DL,Other carriers,2.0,144.0,55.0,282.0
10,dep,BUF,G7,Other carriers,76.0,3800.0,3446.0,282.0
10,dep,BUF,UA,United,31.0,5245.0,3512.0,282.0
10,dep,BUF,YX,Other carriers,6.0,456.0,420.0,282.0
10,dep,BWI,ABX,Other carriers,1.0,0.0,0.0,169.0
10,dep,BWI,FX,Other carriers,36.0,0.0,0.0,169.0
10,dep,BWI,G7,Other carriers,1.0,50.0,23.0,169.0
10,dep,BZN,UA,United,25.0,4150.0,2475.0,1882.0
10,dep,CAE,NK,Other carriers,1.0,176.0,35.0,603.0
10,dep,CHS,NK,Other carriers,35.0,6160.0,3957.0,628.0
10,dep,CHS,UA,United,85.0,12557.0,9990.0,628.0
10,dep,CHS,YX,Other carriers,8.0,608.0,568.0,628.0
10,dep,CLE,DL,Other carriers,1.0,72.0,64.0,404.0
10,dep,CLE,G7,Other carriers,3.0,150.0,143.0,404.0
10,dep,CLE,UA,United,150.0,22809.0,16810.0,404.0
10,dep,CLE,YX,Other carriers,35.0,2660.0,2213.0,404.0
10,dep,CLT,AA,Other carriers,146.0,24933.0,20717.0,529.0
10,dep,CLT,DL,Other carriers,2.0,144.0,114.0,529.0
10,dep,CLT,NK,Other carriers,35.0,7577.0,5210.0,529.0
10,dep,CLT,UA,United,82.0,11822.0,9465.0,529.0
