side,counterpart,period,scheduled_ops,operated_ops,cancelled_ops,delay15_ops,nas_delay_minutes,days,ops_per_day,cancelled_ops_per_day,delay15_ops_per_day,nas_delay_minutes_per_day,cancel_rate,delay15_rate,nas_delay_per_scheduled_op
arr,ORF,pre_20250101_0414,206,201,5.0,30.0,691.0,104,1.9807692307692308,0.04807692307692308,0.28846153846153844,6.644230769230769,0.024271844660194174,0.14925373134328357,3.354368932038835
arr,ORF,stress_20250415_0519,55,52,3.0,21.0,2152.0,35,1.5714285714285714,0.08571428571428572,0.6,61.48571428571429,0.05454545454545454,0.40384615384615385,39.127272727272725
arr,PBI,cap_20250616_1025,915,895,20.0,274.0,18317.0,132,6.931818181818182,0.15151515151515152,2.0757575757575757,138.7651515151515,0.02185792349726776,0.30614525139664805,20.018579234972677
arr,PBI,extension_20251026_1231,785,765,20.0,233.0,8787.0,67,11.716417910447761,0.29850746268656714,3.4776119402985075,131.1492537313433,0.025477707006369428,0.3045751633986928,11.193630573248408
arr,PBI,interim_20250520_0615,159,159,0.0,49.0,3176.0,27,5.888888888888889,0.0,1.8148148148148149,117.62962962962963,0.0,0.3081761006289308,19.9748427672956
arr,PBI,pre_20250101_0414,1262,1249,13.0,323.0,7347.0,104,12.134615384615385,0.125,3.105769230769231,70.64423076923077,0.010301109350237718,0.2586068855084067,5.821711568938193
arr,PBI,stress_20250415_0519,358,343,15.0,180.0,18092.0,35,10.228571428571428,0.42857142857142855,5.142857142857143,516.9142857142857,0.04189944134078212,0.5247813411078717,50.53631284916201
arr,PDX,cap_20250616_1025,386,380,6.0,94.0,4843.0,132,2.9242424242424243,0.045454545454545456,0.7121212121212122,36.68939393939394,0.015544041450777202,0.24736842105263157,12.546632124352332
arr,PDX,extension_20251026_1231,133,131,2.0,29.0,1575.0,67,1.9850746268656716,0.029850746268656716,0.43283582089552236,23.507462686567163,0.015037593984962405,0.22137404580152673,11.842105263157896
arr,PDX,interim_20250520_0615,54,54,0.0,7.0,318.0,27,2.0,0.0,0.25925925925925924,11.777777777777779,0.0,0.12962962962962962,5.888888888888889
arr,PDX,pre_20250101_0414,163,162,1.0,20.0,224.0,104,1.5673076923076923,0.009615384615384616,0.19230769230769232,2.1538461538461537,0.006134969325153374,0.12345679012345678,1.3742331288343559
arr,PDX,stress_20250415_0519,69,68,1.0,25.0,2999.0,35,1.9714285714285715,0.02857142857142857,0.7142857142857143,85.68571428571428,0.014492753623188406,0.36764705882352944,43.46376811594203
arr,PHX,cap_20250616_1025,873,860,13.0,234.0,10129.0,132,6.613636363636363,0.09848484848484848,1.7727272727272727,76.73484848484848,0.014891179839633447,0.27209302325581397,11.602520045819015
arr,PHX,extension_20251026_1231,504,495,9.0,113.0,4523.0,67,7.522388059701493,0.13432835820895522,1.6865671641791045,67.50746268656717,0.017857142857142856,0.22828282828282828,8.97420634920635
arr,PHX,interim_20250520_0615,162,162,0.0,25.0,897.0,27,6.0,0.0,0.9259259259259259,33.22222222222222,0.0,0.15432098765432098,5.537037037037037
arr,PHX,pre_20250101_0414,729,728,1.0,145.0,2636.0,104,7.009615384615385,0.009615384615384616,1.3942307692307692,25.346153846153847,0.0013717421124828531,0.19917582417582416,3.615912208504801
arr,PHX,stress_20250415_0519,240,231,9.0,92.0,8367.0,35,6.857142857142857,0.2571428571428571,2.6285714285714286,239.05714285714285,0.0375,0.39826839826839827,34.8625
arr,PIT,cap_20250616_1025,757,733,24.0,118.0,6402.0,132,5.734848484848484,0.18181818181818182,0.8939393939393939,48.5,0.031704095112285335,0.16098226466575716,8.457067371202113
arr,PIT,extension_20251026_1231,351,336,15.0,56.0,2265.0,67,5.2388059701492535,0.22388059701492538,0.835820895522388,33.80597014925373,0.042735042735042736,0.16666666666666666,6.452991452991453
arr,PIT,interim_20250520_0615,123,122,1.0,17.0,970.0,27,4.555555555555555,0.037037037037037035,0.6296296296296297,35.925925925925924,0.008130081300813009,0.13934426229508196,7.8861788617886175
arr,PIT,pre_20250101_0414,575,565,10.0,70.0,2050.0,104,5.528846153846154,0.09615384615384616,0.6730769230769231,19.71153846153846,0.017391304347826087,0.12389380530973451,3.5652173913043477
arr,PIT,stress_20250415_0519,162,144,18.0,44.0,4713.0,35,4.628571428571429,0.5142857142857142,1.2571428571428571,134.65714285714284,0.1111111111111111,0.3055555555555556,29.09259259259259
